pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,habitability_score
K2-266 d,K2-266,1,2,4,Transit,2018,K2,Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..245R/abstract target=ref>Rodriguez et al. 2018</a>,14.697,0.00034,-0.00035,0.0,0.1035,0.0016,-0.0017,0.0,2.93,0.14,-0.12,0.0,0.26139709,0.01248996,-0.01070568,0.0,8.9,5.7,-3.8,0.0,0.02800239,0.01793412,-0.01195608,0.0,Mass,0.047,0.043,-0.032,0.0,13.95,0.68,-0.63,0.0,538.3,6.5,-6.3,0.0,1.0,<a refstr=RODRIGUEZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..245R/abstract target=ref>Rodriguez et al. 2018</a>,,4285.0,49.0,-57.0,0.0,0.703,0.024,-0.022,0.0,0.686,0.033,-0.033,0.0,-0.12,0.4,-0.42,0.0,[Fe/H],4.581,0.032,-0.037,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h31m44.56s,157.9356855,+00d56m14.20s,0.9372782,77.5586,0.3581,-0.3549,11.625,0.046,-0.046,8.897,0.023,-0.023,11.3527,0.000859,-0.000859,2022-10-31,2018-11,2022-10-31,89.69721172571458
TRAPPIST-1 d,TRAPPIST-1,0,1,7,Transit,2016,La Silla Observatory,Published Confirmed,0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,4.04961,6.3e-05,-6.3e-05,0.0,0.02144,0.00066,-0.00063,0.0,0.772,0.03,-0.03,0.0,0.06887323,0.00267642,-0.00267642,0.0,0.41,0.27,-0.27,0.0,0.00129,0.00084951,-0.00084951,0.0,Mass,0.07,,,1.0,1.143,0.088,-0.088,0.0,288.0,5.6,-5.6,0.0,1.0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,,2559.0,50.0,-50.0,0.0,0.117,0.0036,-0.0036,0.0,0.0802,0.0073,-0.0073,0.0,0.04,0.08,-0.08,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,,,,17.02,0.2,-0.2,10.296,0.023,-0.023,15.6451,0.001448,-0.001448,2017-02-17,2017-02,2017-02-22,89.69563320929431
K2-32 c,K2-32,0,2,4,Transit,2016,K2,Published Confirmed,0,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,20.6602,0.0017,-0.0017,0.0,0.1399,0.0015,-0.0015,0.0,3.01,0.25,-0.25,0.0,0.26853421,0.02230351,-0.02230351,0.0,12.1,,,1.0,0.03807067,,,1.0,Mass,0.0,,,0.0,25.6,3.6,-2.7,0.0,619.0,19.0,-19.0,0.0,0.0,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,,5275.0,60.0,-60.0,0.0,0.845,0.044,-0.035,0.0,0.856,0.028,-0.028,0.0,-0.02,0.04,-0.04,0.0,[Fe/H],4.49,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.426008,-19d32m34.98s,-19.5430504,157.682,1.309,-1.288,12.304,0.092,-0.092,9.821,0.019,-0.019,12.0036,0.000259,-0.000259,2019-06-03,2017-04,2017-02-09,89.69235627184457
K2-263 b,K2-263,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,50.818947,9.4e-05,-9.4e-05,0.0,0.2573,0.003,-0.003,0.0,2.41,0.12,-0.12,0.0,0.21500617,0.0107057,-0.0107057,0.0,14.9,2.1,-2.1,0.0,0.04688064,0.00660734,-0.00660734,0.0,Mass,0.15,,,1.0,8.17,0.52,-0.52,0.0,470.0,7.0,-7.0,0.0,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5368.0,44.0,-44.0,0.0,0.85,0.02,-0.02,0.0,0.88,0.03,-0.03,0.0,-0.08,0.05,-0.05,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m43.71s,129.6821253,+15d40m50.17s,15.6806039,162.481,1.38,-1.357,11.568,0.046,-0.046,9.748,0.02,-0.02,11.4055,0.00068,-0.00068,2023-04-17,2023-04,2023-04-17,89.67235412291832
L 98-59 d,L 98-59,0,1,5,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,7.4507245,8.1e-06,-4.6e-06,0.0,0.0486,0.0018,-0.0019,0.0,1.521,0.119,-0.098,0.0,0.13569476,0.01061649,-0.00874299,0.0,1.94,0.28,-0.28,0.0,0.00610392,0.00088098,-0.00088098,0.0,Mass,0.074,0.057,-0.046,0.0,5.01,1.02,-0.83,0.0,416.0,20.0,-20.0,0.0,1.0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415.0,135.0,-135.0,0.0,0.303,0.026,-0.023,0.0,0.273,0.03,-0.03,0.0,-0.46,0.26,-0.26,0.0,[Fe/H],4.86,0.13,-0.13,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,10.6194,0.0032,-0.0032,11.685,0.017,-0.017,7.101,0.018,-0.018,10.5976,0.000765,-0.000765,2021-08-23,2021-09,2021-08-23,89.66222015109668
Kepler-10 c,Kepler-10,0,1,3,Transit,2011,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,45.294301,4.8e-05,-4.8e-05,0.0,0.241,0.0019,-0.0019,0.0,2.355,0.022,-0.022,0.0,0.21009939,0.00196271,-0.00196271,0.0,11.4,1.3,-1.3,0.0,0.03586841,0.00409026,-0.00409026,0.0,Mass,0.13,0.05,-0.05,0.0,18.68,0.57,-0.57,0.0,578.0,4.0,-4.0,0.0,1.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5708.0,28.0,-28.0,0.0,1.065,0.009,-0.009,0.0,0.91,0.021,-0.021,0.0,-0.15,0.04,-0.04,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m43.03s,285.679298,+50d14m29.34s,50.2414842,185.506,0.811,-0.805,11.043,0.023,-0.023,9.496,0.021,-0.021,10.9191,0.000318,-0.000318,2023-04-17,2023-04,2023-04-17,89.65951751423702
PH2 b,PH2,1,1,1,Transit,2013,Kepler,Published Confirmed,0,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,282.52542,0.00011,-0.00011,0.0,0.833,0.014,-0.016,0.0,9.33708092,0.2914335,-0.26901554,0.0,0.833,0.026,-0.024,0.0,87.08498352,20.97667486,-21.29450327,0.0,0.274,0.066,-0.067,0.0,Mass,0.215,0.095,-0.082,0.0,1.2,0.09,-0.09,0.0,295.1,5.0,-4.5,0.0,0.0,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,,5734.0,84.0,-82.0,0.0,0.949,0.028,-0.027,0.0,0.966,0.05,-0.056,0.0,0.017,0.051,-0.044,0.0,[Fe/H],4.47,0.032,-0.038,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m03.27s,289.7636212,+51d57m45.66s,51.962683,343.863,3.631,-3.557,12.645,0.046,-0.046,11.116,0.022,-0.022,12.5811,0.000185,-0.000185,2024-09-13,2024-03,2024-09-13,89.64078077583183
TRAPPIST-1 e,TRAPPIST-1,0,1,7,Transit,2017,Multiple Observatories,Published Confirmed,0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,6.099615,1.1e-05,-1.1e-05,0.0,0.02817,0.00083,-0.00087,0.0,0.918,0.039,-0.039,0.0,0.08189847,0.00347935,-0.00347935,0.0,0.62,0.58,-0.58,0.0,0.00195073,0.00182487,-0.00182487,0.0,Mass,0.085,,,1.0,0.662,0.051,-0.051,0.0,251.3,4.9,-4.9,0.0,1.0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,,2559.0,50.0,-50.0,0.0,0.117,0.0036,-0.0036,0.0,0.0802,0.0073,-0.0073,0.0,0.04,0.08,-0.08,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,,,,17.02,0.2,-0.2,10.296,0.023,-0.023,15.6451,0.001448,-0.001448,2017-02-17,2017-02,2017-02-22,89.63930804794859
TOI-2322 b,TOI-2322,1,1,2,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOBSON_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250818094H/abstract target=ref>Hobson et al. 2025</a>,11.30717,8.5e-05,-7.9e-05,0.0,0.0924,0.0061,-0.0097,0.0,0.994,0.057,-0.059,0.0,0.08867889,0.00508521,-0.00526364,0.0,2.31,2.67,-1.54,0.0,0.00726807,0.00840076,-0.00484538,0.0,Mass,0.0,,,0.0,22.04,5.34,-3.2,0.0,603.1,33.6,-23.2,0.0,0.0,<a refstr=HOBSON_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250818094H/abstract target=ref>Hobson et al. 2025</a>,K4,4664.0,14.0,-14.0,0.0,0.662,0.004,-0.004,0.0,0.703,0.014,-0.017,0.0,-0.12,0.02,-0.02,0.0,[Fe/H],4.57,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h47m53.54s,116.9731027,-71d00m07.08s,-71.0019671,59.861,0.0796,-0.0793,10.912,0.017,-0.017,8.369,0.021,-0.021,10.7489,0.000334,-0.000334,2025-09-17,2025-08,2025-09-17,89.62408930180396
TOI-776 b,TOI-776,0,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,8.24661,5e-05,-4e-05,0.0,0.0652,0.0015,-0.0015,0.0,1.85,0.13,-0.13,0.0,0.16504595,0.01159782,-0.01159782,0.0,4.0,0.9,-0.9,0.0,0.01258534,0.0028317,-0.0028317,0.0,Mass,0.06,0.03,-0.02,0.0,11.5,0.6,-0.6,0.0,514.0,17.0,-17.0,0.0,0.0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709.0,70.0,-70.0,0.0,0.538,0.024,-0.024,0.0,0.544,0.028,-0.028,0.0,-0.2,0.12,-0.12,0.0,[Fe/H],4.727,0.025,-0.025,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.577997,-37d33m12.08s,-37.5533568,27.1701,0.03205,-0.03205,11.536,0.041,-0.041,7.615,0.02,-0.02,10.7409,0.000478,-0.000478,2021-01-04,2021-01,2021-01-11,89.61360589300499
L 98-59 c,L 98-59,1,1,5,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CADIEUX_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250709343C/abstract target=ref>Cadieux et al. 2025</a>,3.6906764,4e-07,-4e-07,0.0,0.0309,0.001,-0.001,0.0,1.329,0.029,-0.029,0.0,0.11856564,0.00258721,-0.00258721,0.0,2.0,0.13,-0.13,0.0,0.0062927,0.00040903,-0.00040903,0.0,Mass,0.002,0.002,-0.001,0.0,12.7,1.3,-1.3,0.0,526.0,11.0,-11.0,0.0,1.0,<a refstr=CADIEUX_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250709343C/abstract target=ref>Cadieux et al. 2025</a>,M3 V,3415.0,60.0,-60.0,0.0,0.3155,0.0062,-0.0062,0.0,0.2923,0.0067,-0.0067,0.0,-0.46,0.26,-0.26,0.0,[Fe/H],4.91,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,10.6194,0.0032,-0.0032,11.685,0.017,-0.017,7.101,0.018,-0.018,10.5976,0.000765,-0.000765,2025-07-29,2025-07,2025-07-29,89.59577416428436
TOI-1266 b,TOI-1266,0,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMORY_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A..49D/abstract target=ref>Demory et al. 2020</a>,10.894843,6.7e-05,-6.6e-05,0.0,0.0736,0.0016,-0.0017,0.0,2.37,0.16,-0.12,0.0,0.21143724,0.01427424,-0.01070568,0.0,13.5,11.0,-9.0,0.0,0.04247554,0.0346097,-0.02831702,0.0,Mass,0.09,0.06,-0.05,0.0,4.9,1.0,-0.8,0.0,413.0,20.0,-20.0,0.0,1.0,<a refstr=DEMORY_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A..49D/abstract target=ref>Demory et al. 2020</a>,M3,3600.0,150.0,-150.0,0.0,0.42,0.02,-0.02,0.0,0.45,0.03,-0.03,0.0,-0.5,0.5,-0.5,0.0,[Fe/H],4.85,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,36.0118,0.0295,-0.0295,12.941,0.049,-0.049,8.84,0.02,-0.02,12.1222,0.000249,-0.000249,2020-10-01,2020-10,2020-10-08,89.5722649058135
HD 260655 c,HD 260655,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,5.70588,7e-05,-7e-05,0.0,0.04749,0.00039,-0.00039,0.0,1.533,0.051,-0.046,0.0,0.13676533,0.00454992,-0.00410385,0.0,3.09,0.48,-0.48,0.0,0.00972223,0.00151025,-0.00151025,0.0,Mass,0.038,0.036,-0.022,0.0,16.1,0.3,-0.3,0.0,557.0,3.0,-3.0,0.0,0.0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,M0 V,3803.0,10.0,-10.0,0.0,0.439,0.003,-0.003,0.0,0.439,0.011,-0.011,0.0,-0.43,0.04,-0.04,0.0,[Fe/H],5.2,0.07,-0.07,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m09.97s,99.2915429,+17d33m58.57s,17.5662696,10.0055,0.00505,-0.00505,9.63,0.1,-0.1,5.862,0.024,-0.024,8.876041,0.000554,-0.000554,2022-06-27,2022-04,2022-06-27,89.56717424921173
HD 207897 b,HD 207897,0,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEIDARI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.176H/abstract target=ref>Heidari et al. 2022</a>,16.202159,8.5e-05,-8.3e-05,0.0,0.1163,0.0017,-0.0015,0.0,2.501,0.082,-0.078,0.0,0.22312466,0.00731556,-0.00695871,0.0,14.4,1.6,-1.6,0.0,0.04530747,0.00503416,-0.00503416,0.0,Mass,0.047,0.057,-0.033,0.0,26.5,1.4,-1.2,0.0,632.2,8.1,-7.0,0.0,0.0,<a refstr=HEIDARI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.176H/abstract target=ref>Heidari et al. 2022</a>,K0 V,5070.0,60.0,-57.0,0.0,0.779,0.019,-0.018,0.0,0.8,0.036,-0.03,0.0,-0.042,0.038,-0.041,0.0,[Fe/H],4.559,0.026,-0.025,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h40m48.39s,325.2016451,+84d20m01.54s,84.3337613,28.2938,0.0312,-0.0312,8.37,0.03,-0.03,6.312,0.026,-0.026,8.13037,0.000357,-0.000357,2021-11-18,2022-02,2021-11-18,89.56502324320304
HD 73583 c,HD 73583,0,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=EL_MUFTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...10E/abstract target=ref>El Mufti et al. 2023</a>,18.8805,0.0024,-0.0011,0.0,0.1233,0.0015,-0.0015,0.0,2.73,0.12,-0.11,0.0,0.2433,0.011,-0.0096,0.0,22.5,5.0,-5.5,0.0,0.07079292,0.01573176,-0.01730494,0.0,Mass,0.093,0.13,-0.066,0.0,11.76,0.52,-0.57,0.0,517.8,5.0,-4.9,0.0,0.0,<a refstr=EL_MUFTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...10E/abstract target=ref>El Mufti et al. 2023</a>,K4,4582.0,64.0,-62.0,0.0,0.677,0.017,-0.017,0.0,0.702,0.026,-0.025,0.0,-0.055,0.044,-0.052,0.0,[Fe/H],4.623,0.025,-0.024,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,31.5666,0.0321,-0.032,9.67,0.03,-0.03,6.948,0.024,-0.024,9.27033,0.00048,-0.00048,2024-02-21,2023-01,2024-02-21,89.55556478395054
TOI-1468 c,TOI-1468,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MEIER_VALD_AMP_EACUTE_S_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250319772M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>,15.532477,2.5e-05,-2.6e-05,0.0,0.08608,0.00065,-0.00065,0.0,2.126,0.092,-0.093,0.0,0.18966934,0.0082077,-0.00829692,0.0,4.1,1.1,-1.1,0.0,0.01290004,0.00346099,-0.00346099,0.0,Mass,0.111,0.15,-0.084,0.0,2.13,0.1,-0.12,0.0,338.1,3.1,-3.1,0.0,0.0,<a refstr=MEIER_VALD_AMP_EACUTE_S_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250319772M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>,,3376.0,45.0,-44.0,0.0,0.3714,0.01,-0.01,0.0,0.3527,0.0081,-0.0079,0.0,-0.01,0.21,-0.22,0.0,[Fe/H],4.846,0.025,-0.025,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h06m36.93s,16.6538724,+19d13m29.71s,19.2249195,24.7399,0.0469,-0.0467,12.5,0.2,-0.2,8.497,0.017,-0.017,12.1172,0.000697,-0.000697,2025-06-11,2025-03,2025-06-12,89.55085694588809
HD 63935 c,HD 63935,0,1,2,Radial Velocity,2021,Multiple Observatories,Published Confirmed,0,<a refstr=SCARSDALE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..215S/abstract target=ref>Scarsdale et al. 2021</a>,21.4023,0.00189,-0.00194,0.0,,,,,2.9,0.13,-0.13,0.0,0.25872112,0.01159784,-0.01159784,0.0,11.1,2.4,-2.4,0.0,0.03492451,0.00755124,-0.00755124,0.0,Mass,0.0,,,0.0,36.7,1.4,-1.4,0.0,684.0,21.0,-21.0,0.0,0.0,<a refstr=SCARSDALE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..215S/abstract target=ref>Scarsdale et al. 2021</a>,,5534.0,100.0,-100.0,0.0,0.959,0.042,-0.042,0.0,0.933,0.054,-0.054,0.0,0.07,0.06,-0.06,0.0,[Fe/H],4.38,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h51m41.91s,117.9246417,+09d23m06.87s,9.3852412,48.9739,0.1057,-0.1053,8.58,0.03,-0.03,6.881,0.021,-0.021,8.39353,0.000288,-0.000288,2021-10-19,2021-11,2021-10-19,89.5453425819122
TRAPPIST-1 c,TRAPPIST-1,0,1,7,Transit,2016,La Silla Observatory,Published Confirmed,0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,2.4218233,1.7e-06,-1.7e-06,0.0,0.01521,0.00047,-0.00047,0.0,1.056,0.035,-0.035,0.0,0.09421001,0.00312249,-0.00312249,0.0,1.38,0.61,-0.61,0.0,0.00434194,0.00191927,-0.00191927,0.0,Mass,0.083,,,1.0,2.27,0.18,-0.18,0.0,341.9,6.6,-6.6,0.0,1.0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,,2559.0,50.0,-50.0,0.0,0.117,0.0036,-0.0036,0.0,0.0802,0.0073,-0.0073,0.0,0.04,0.08,-0.08,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,,,,17.02,0.2,-0.2,10.296,0.023,-0.023,15.6451,0.001448,-0.001448,2017-02-17,2017-02,2017-02-22,89.53578052523646
K2-285 d,K2-285,1,1,4,Transit,2018,K2,Published Confirmed,0,<a refstr=PALLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A..41P/abstract target=ref>Palle et al. 2019</a>,10.45582,0.00025,-0.00023,0.0,0.1178,0.0029,-0.0029,0.0,2.48,0.06,-0.06,0.0,0.22125078,0.00535284,-0.00535284,0.0,6.5,,,1.0,0.02045118,,,1.0,Mass,0.0,,,0.0,24.61,2.07,-1.93,0.0,619.9,12.7,-12.5,0.0,0.0,<a refstr=PALLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A..41P/abstract target=ref>Palle et al. 2019</a>,K2 V,4975.0,95.0,-95.0,0.0,0.787,0.016,-0.016,0.0,0.83,0.023,-0.023,0.0,0.0,0.05,-0.05,0.0,[Fe/H],4.4,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h17m32.24s,349.3843458,+01d18m00.55s,1.3001522,154.961,1.161,-1.144,12.075,0.114,-0.114,9.971,0.022,-0.022,11.804,0.000295,-0.000295,2018-12-11,2019-03,2018-12-13,89.49384705434704
GJ 3929 b,GJ 3929,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220710672B/abstract target=ref>Beard et al. 2022</a>,2.616235,5e-06,-5e-06,0.0,0.0252,0.0005,-0.0005,0.0,1.09,0.04,-0.04,0.0,0.09724345,0.00356857,-0.00356857,0.0,1.75,0.44,-0.45,0.0,0.00550612,0.00138439,-0.00141586,0.0,Mass,0.0,,,0.0,17.3,0.7,-0.7,0.0,568.0,6.0,-6.0,0.0,0.0,<a refstr=BEARD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220710672B/abstract target=ref>Beard et al. 2022</a>,,3384.0,88.0,-88.0,0.0,0.32,0.01,-0.01,0.0,0.313,0.027,-0.022,0.0,-0.02,0.12,-0.12,0.0,[Fe/H],4.89,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h58m18.62s,239.5775678,+35d24m29.21s,35.4081141,15.8095,0.0096,-0.0095,12.675,0.023,-0.023,7.869,0.02,-0.02,11.5109,0.000681,-0.000681,2022-08-01,2022-07,2022-08-01,89.48315790619515
